student_id,gender,age,parent_education,attendance_rate,study_hours,previous_gpa,final_grade,assignment_score_avg,exam_score_avg,class_participation,late_submissions,previous_gpa_sem1,previous_gpa_sem2
S21217,Male,23,High School,0.91,4.3,7.48,69.9,73.3,72.9,9.2,0,7.16,7.71
S21218,Female,18,Master,0.98,1.8,5.69,60.7,62.7,38.3,9.8,0,5.24,6.22
S21219,Female,20,Bachelor,0.76,7.3,9.39,84.9,84.8,100.0,8.9,3,9.19,9.82
S21220,Male,21,Master,0.86,2.5,9.08,72.8,52.0,67.1,10.0,1,8.45,9.42
S21221,Female,23,Master,0.83,6.0,8.3,79.9,79.2,89.0,10.0,3,8.02,8.63
S21222,Female,19,Bachelor,0.83,2.8,7.81,64.4,61.6,55.6,9.4,1,7.79,8.0
S21223,Female,20,PhD,0.81,4.5,8.62,75.8,69.7,86.0,8.9,3,8.58,9.07
S21224,Male,20,Master,0.9,7.2,5.93,82.1,93.0,91.8,10.0,3,5.44,6.14
S21225,Male,24,High School,0.86,7.8,9.16,92.7,95.2,100.0,9.5,1,9.08,9.65
S21226,Female,24,High School,0.92,7.4,7.35,89.3,93.3,96.0,10.0,1,7.23,7.69
S21227,Female,18,High School,0.62,4.1,5.97,62.1,58.9,64.6,7.2,5,5.47,6.41
S21228,Male,21,High School,0.88,6.2,5.03,78.0,83.9,64.2,9.8,1,4.93,5.66
S21229,Male,20,Bachelor,0.66,6.3,5.05,63.9,73.7,76.9,7.5,5,4.49,5.38
S21230,Female,24,High School,0.89,2.1,8.89,61.7,45.0,62.1,10.0,3,8.42,9.14
S21231,Male,22,Master,0.89,5.7,9.72,84.9,76.0,85.7,10.0,1,9.54,10.0
S21232,Male,23,High School,0.79,5.4,5.68,71.3,79.1,65.7,8.5,3,5.5,6.03
S21233,Male,19,High School,0.61,3.5,7.85,64.5,51.3,71.9,6.7,5,7.52,8.22
S21234,Female,17,PhD,0.96,3.4,8.22,81.1,70.3,82.1,10.0,2,8.03,8.68
S21235,Female,21,Bachelor,0.62,3.0,8.66,55.4,52.7,77.3,7.9,4,8.03,8.89
S21236,Male,21,Bachelor,0.84,4.7,8.99,75.6,73.3,90.3,9.2,2,8.34,9.05
S21237,Female,23,Master,0.67,7.6,9.82,83.5,79.7,100.0,8.7,3,9.29,10.0
S21238,Female,24,High School,0.89,3.7,6.76,67.4,65.1,54.0,10.0,2,6.66,7.27
S21239,Female,18,Bachelor,0.71,6.6,9.37,78.2,75.0,100.0,8.1,2,8.89,9.44
S21240,Male,22,Bachelor,1.0,4.9,7.8,83.1,81.5,74.2,10.0,2,7.26,8.27
S21241,Male,20,Bachelor,0.65,4.6,7.69,58.4,54.3,69.7,7.5,5,7.47,8.2
S21242,Male,18,PhD,0.96,4.1,8.16,85.0,70.8,81.0,9.6,2,7.91,8.21
S21243,Male,20,PhD,0.86,1.4,7.09,65.0,54.1,55.3,9.8,1,7.04,7.19
S21244,Female,21,Master,0.64,7.9,9.27,83.1,82.2,100.0,7.2,3,8.89,9.84
S21245,Female,21,Master,0.64,2.7,8.48,54.5,50.7,49.0,7.0,3,8.26,9.12
S21246,Male,21,High School,0.61,3.5,8.1,48.8,50.2,64.4,6.6,3,8.1,8.44
S21247,Female,17,Bachelor,0.94,1.5,6.43,61.2,54.6,56.9,9.5,1,6.42,6.62
S21248,Male,24,PhD,0.91,6.9,5.27,77.7,79.1,98.4,9.8,2,4.58,5.89
S21249,Female,21,PhD,0.94,2.9,6.4,70.1,64.7,60.8,9.6,1,6.03,6.63
S21250,Female,18,PhD,0.82,5.2,5.97,72.6,79.7,75.2,9.8,3,5.53,6.29
S21251,Female,18,PhD,0.97,7.3,5.63,85.6,96.8,87.0,10.0,2,5.08,5.73
S21252,Female,22,PhD,0.85,2.7,5.35,58.9,51.0,43.3,9.8,2,4.82,5.69
S21253,Male,23,Bachelor,0.74,6.0,9.65,75.8,73.7,94.9,8.3,2,9.27,10.0
S21254,Male,22,Master,0.62,2.0,7.89,60.2,40.9,66.3,7.3,3,7.4,8.56
S21255,Female,21,PhD,0.62,6.3,5.08,54.4,71.3,69.4,7.6,5,4.55,5.57
S21256,Female,18,PhD,0.91,7.9,6.72,92.9,91.6,92.2,10.0,2,6.1,7.22
S21257,Male,23,Master,0.71,6.6,9.13,83.1,74.3,94.3,7.7,2,8.58,9.51
S21258,Male,24,High School,0.6,5.3,7.33,66.2,64.4,79.5,6.6,4,7.09,7.55
S21259,Male,18,High School,0.74,6.9,8.09,77.9,84.7,98.8,7.7,4,7.58,8.53
S21260,Female,20,Bachelor,0.9,4.5,9.91,82.3,63.7,85.8,10.0,3,9.71,10.0
S21261,Male,21,Bachelor,0.95,3.1,7.92,81.4,66.2,72.1,10.0,1,7.81,8.4
S21262,Male,21,PhD,0.97,1.3,5.48,57.9,60.9,31.0,10.0,2,5.27,5.81
S21263,Male,21,PhD,0.9,5.8,6.38,89.2,89.2,80.9,10.0,0,6.24,6.47
S21264,Female,17,Bachelor,0.83,4.0,7.58,71.1,60.1,62.9,9.5,1,7.01,8.18
S21265,Male,20,Master,1.0,2.3,7.33,71.1,68.5,52.3,10.0,1,6.9,7.57
S21266,Female,21,Master,0.98,1.5,6.49,63.1,59.7,40.2,10.0,0,5.84,6.67
S21267,Male,17,Bachelor,0.73,2.6,6.48,62.0,54.3,56.6,8.8,3,6.02,6.49
S21268,Male,17,Master,0.7,5.4,7.45,69.6,66.8,79.6,7.7,4,7.0,8.11
S21269,Female,21,Master,0.95,4.9,6.43,74.7,75.5,64.7,10.0,2,6.05,6.52
S21270,Female,18,High School,0.61,6.8,6.93,70.3,70.0,87.1,8.0,4,6.83,7.22
S21271,Female,20,High School,0.94,6.6,5.74,86.4,93.1,76.0,10.0,0,5.65,5.8
S21272,Male,19,Bachelor,0.67,3.3,8.35,50.9,51.4,52.3,7.1,5,7.65,8.56
S21273,Male,17,High School,0.82,7.5,8.26,80.1,75.8,100.0,8.7,2,7.71,8.83
S21274,Female,19,High School,0.63,5.0,7.94,66.6,64.4,72.3,8.1,4,7.24,8.52
S21275,Male,17,PhD,0.65,3.4,9.48,64.5,52.1,66.7,7.7,3,9.11,9.74
S21276,Male,23,High School,0.72,4.8,6.8,64.8,59.1,83.0,8.5,3,6.75,7.47
S21277,Male,23,PhD,0.76,7.9,9.69,85.3,89.3,100.0,7.8,3,9.63,10.0
S21278,Male,24,PhD,0.64,7.2,6.66,65.5,71.3,79.9,7.7,3,6.15,6.79
S21279,Male,17,PhD,0.93,6.3,9.77,93.9,88.8,93.2,10.0,0,9.11,9.83
S21280,Female,18,PhD,0.96,7.2,6.18,78.5,88.3,87.7,10.0,2,6.04,6.56
S21281,Female,24,PhD,0.69,4.9,5.26,65.6,68.9,70.9,8.1,4,5.22,5.6
S21282,Female,24,Master,0.94,7.2,8.14,81.5,85.4,96.9,10.0,2,7.75,8.37
S21283,Male,22,Master,1.0,1.7,6.99,69.1,60.3,52.8,10.0,1,6.76,7.0
S21284,Male,23,Master,0.69,2.2,6.16,57.0,46.2,58.2,8.2,5,5.88,6.37
S21285,Male,22,Bachelor,0.85,1.8,6.66,68.4,53.7,57.1,9.0,1,6.21,6.99
S21286,Female,20,Master,0.69,7.0,8.99,79.0,73.1,100.0,8.9,5,8.52,9.37
S21287,Female,23,Bachelor,0.88,4.4,7.35,72.4,72.4,68.5,9.4,1,6.98,7.97
S21288,Female,24,PhD,0.61,8.0,5.39,72.3,74.3,99.5,6.7,5,4.91,5.9
S21289,Male,22,Master,0.92,2.0,7.76,72.0,54.2,72.0,10.0,1,7.28,8.44
S21290,Female,17,Bachelor,0.66,2.0,8.64,46.1,35.7,51.2,7.6,4,8.22,9.23
S21291,Male,18,High School,0.69,2.3,7.29,53.3,48.1,56.5,8.0,4,7.2,7.78
S21292,Female,24,High School,1.0,1.5,6.77,64.1,59.9,48.5,10.0,1,6.76,7.17
S21293,Male,21,Bachelor,0.96,7.3,6.57,96.1,87.3,100.0,10.0,1,6.21,7.0
S21294,Male,17,High School,0.96,3.1,7.67,79.1,76.4,71.0,9.6,2,7.47,8.21
S21295,Female,24,High School,0.6,2.7,6.36,52.9,47.2,60.1,6.1,5,6.18,6.6
S21296,Male,21,Master,0.81,7.8,8.96,87.8,85.3,100.0,8.3,2,8.92,9.07
S21297,Female,18,Bachelor,0.91,7.2,5.71,87.0,84.6,89.7,9.8,1,5.68,6.12
S21298,Female,22,PhD,0.83,4.3,6.1,71.9,67.5,71.6,8.7,2,5.85,6.2
S21299,Female,17,PhD,0.85,4.0,9.31,72.1,75.0,75.7,9.0,3,9.11,9.35
S21300,Male,21,Master,0.96,7.2,7.35,90.2,85.2,90.5,10.0,1,7.27,7.82
S21301,Male,17,Bachelor,0.7,3.8,9.62,75.2,57.3,82.7,8.7,3,9.47,9.94
S21302,Female,17,High School,0.89,3.5,9.56,67.0,68.4,74.9,10.0,3,9.4,10.0
S21303,Male,24,Master,0.61,1.9,7.22,40.8,42.1,53.1,6.4,5,7.21,7.43
S21304,Female,20,Master,0.91,3.6,6.48,66.9,66.6,56.2,10.0,0,5.96,7.14
S21305,Male,19,Master,0.97,1.2,7.69,64.6,54.5,51.3,10.0,1,7.66,7.97
S21306,Female,23,PhD,0.74,2.0,7.64,57.6,50.0,59.3,7.4,4,7.26,7.93
S21307,Female,20,Bachelor,0.89,1.4,7.2,56.8,43.9,45.3,9.3,1,7.18,7.3
S21308,Male,21,Master,0.79,4.2,6.0,61.8,70.5,57.8,9.9,3,5.79,6.08
S21309,Male,22,Master,0.61,3.2,6.15,51.5,55.3,49.7,6.8,4,5.72,6.24
S21310,Male,22,Master,0.68,4.9,9.07,70.0,64.1,80.0,8.0,4,8.97,9.47
S21311,Male,23,PhD,0.65,5.4,8.08,76.6,67.1,89.9,8.5,4,7.64,8.38
S21312,Female,18,High School,0.81,6.0,9.44,83.7,74.3,99.4,9.7,2,9.1,9.57
S21313,Female,17,PhD,0.9,8.0,6.73,82.7,96.2,100.0,10.0,3,6.18,7.14
S21314,Male,18,Bachelor,0.65,5.4,6.86,59.8,61.2,71.6,8.1,3,6.22,6.96
S21315,Male,17,Master,0.68,1.5,7.0,47.2,51.7,39.6,8.3,5,6.54,7.1
S21316,Male,23,Master,0.96,3.9,7.62,70.7,67.0,61.9,10.0,2,7.37,8.26
S21317,Female,22,Bachelor,0.99,7.2,6.86,88.2,86.8,96.2,10.0,1,6.4,7.11
S21318,Female,22,High School,0.86,5.3,7.1,70.4,70.5,72.7,10.0,1,7.04,7.22
S21319,Male,22,Master,0.7,7.6,5.22,74.1,77.5,86.1,8.0,5,4.83,5.52
S21320,Male,21,High School,0.81,4.8,6.73,73.9,69.5,67.0,9.8,1,6.44,7.15
S21321,Female,17,PhD,0.8,1.5,8.05,66.3,48.1,53.1,9.5,3,7.6,8.22
S21322,Female,21,Master,0.66,1.6,7.51,54.8,38.9,50.1,7.9,5,7.3,8.17
S21323,Female,21,PhD,0.91,1.5,8.06,67.9,55.5,50.3,10.0,1,7.45,8.69
S21324,Male,19,Master,0.75,4.4,7.77,71.4,62.0,75.3,9.4,4,7.46,8.42
S21325,Female,22,Master,0.67,2.0,6.98,38.5,39.3,40.7,6.9,5,6.44,7.65
S21326,Male,17,High School,0.65,1.8,7.44,52.2,36.7,61.7,6.9,3,6.89,7.73
S21327,Male,17,Master,0.9,6.2,8.42,86.9,77.7,83.3,10.0,0,8.2,8.79
S21328,Female,23,Master,0.92,6.0,8.84,89.5,81.9,89.4,10.0,0,8.68,8.91
S21329,Male,21,PhD,0.91,7.4,6.61,92.7,88.3,100.0,10.0,2,6.46,6.65
S21330,Female,21,Bachelor,0.92,1.7,6.99,62.2,52.6,51.5,10.0,1,6.92,7.16
S21331,Male,19,High School,0.93,6.7,7.7,86.1,84.1,93.0,10.0,0,7.05,7.84
S21332,Male,19,Bachelor,0.62,1.2,10.0,59.1,42.5,60.7,8.1,4,9.5,10.0
S21333,Female,22,PhD,0.81,4.9,9.49,82.8,77.9,88.8,8.9,2,9.46,9.8
S21334,Female,22,High School,0.88,5.1,9.45,85.0,70.6,93.1,8.9,1,9.08,9.7
S21335,Female,24,Bachelor,0.61,1.6,5.99,43.3,33.6,53.3,6.4,3,5.62,6.56
S21336,Male,20,High School,0.74,7.5,7.21,78.3,71.4,99.8,8.4,3,6.96,7.79
S21337,Female,24,PhD,0.75,6.9,6.21,76.0,89.6,81.0,7.9,4,6.17,6.24
S21338,Male,23,PhD,0.94,7.2,7.26,86.7,87.0,93.2,10.0,0,7.24,7.87
S21339,Male,17,Master,0.71,4.9,5.59,50.2,64.7,61.4,8.0,4,5.59,6.24
S21340,Female,23,Master,0.64,1.9,8.48,52.2,41.9,53.3,7.0,3,8.11,8.69
S21341,Female,20,PhD,0.8,7.4,8.16,88.2,89.2,97.3,8.8,3,7.73,8.33
S21342,Female,19,High School,0.93,4.8,6.53,66.3,66.7,59.8,10.0,1,6.39,6.85
S21343,Male,24,High School,0.63,2.9,5.23,53.8,51.1,56.4,6.4,4,5.15,5.79
S21344,Female,23,Bachelor,0.7,1.8,6.81,45.3,44.7,49.8,7.9,5,6.61,7.28
S21345,Female,24,PhD,0.89,2.7,5.6,56.0,63.9,43.6,10.0,2,4.94,6.2
S21346,Male,24,Bachelor,0.72,5.1,7.42,58.2,64.3,57.8,8.3,4,7.3,7.74
S21347,Male,17,Master,0.71,4.2,8.8,67.6,56.5,77.7,7.7,2,8.65,9.2
S21348,Female,21,PhD,1.0,4.8,6.77,78.3,76.9,69.7,10.0,2,6.41,6.88
S21349,Female,19,Master,0.7,7.6,5.03,69.1,72.8,95.5,8.4,3,4.34,5.18
S21350,Male,24,Master,0.78,2.8,6.89,74.9,51.5,75.5,9.6,3,6.26,7.2
S21351,Female,24,Bachelor,0.62,5.0,6.25,61.6,55.9,69.6,7.0,3,5.96,6.82
S21352,Female,17,High School,0.74,2.2,9.61,64.6,60.2,68.7,8.3,3,9.24,9.89
S21353,Female,20,Master,0.75,1.1,6.48,52.0,38.8,52.4,8.3,4,5.89,6.85
S21354,Female,23,Master,0.9,7.6,5.22,81.3,99.1,88.1,9.2,1,4.81,5.83
S21355,Female,17,Bachelor,0.96,3.0,9.35,75.9,67.3,70.0,10.0,0,9.15,9.62
S21356,Male,24,Bachelor,0.61,2.2,8.52,52.1,43.3,67.8,7.0,4,8.21,8.76
S21357,Male,23,Bachelor,1.0,4.5,6.41,75.2,82.9,68.5,10.0,1,6.0,7.0
S21358,Female,20,Bachelor,0.64,7.6,9.49,81.0,73.4,100.0,7.6,3,9.34,9.72
S21359,Male,19,PhD,0.95,7.3,5.41,82.9,91.8,83.6,10.0,2,4.85,5.53
S21360,Male,19,Master,0.94,6.2,5.86,82.3,81.6,66.3,9.9,2,5.23,6.38
S21361,Female,24,High School,0.89,4.2,9.07,76.8,74.0,81.5,10.0,3,8.97,9.4
S21362,Female,21,Master,0.9,5.5,5.3,72.4,75.5,75.3,10.0,0,5.0,5.85
S21363,Male,19,Master,0.8,6.9,8.74,85.7,82.4,100.0,9.6,3,8.34,8.86
S21364,Female,22,High School,0.74,5.1,8.84,76.2,69.7,98.1,8.4,4,8.53,9.13
S21365,Male,21,Master,0.61,4.6,7.82,58.6,56.7,83.1,7.9,3,7.78,8.4
S21366,Male,21,Bachelor,0.84,2.4,7.03,68.0,47.7,59.7,8.7,1,6.4,7.04
S21367,Female,17,Master,0.93,6.6,5.66,89.5,91.3,82.3,10.0,0,5.46,5.75
S21368,Male,24,Master,0.78,4.6,7.83,76.4,71.7,66.2,8.0,2,7.56,8.08
S21369,Male,24,Bachelor,0.6,2.7,9.79,64.9,51.7,70.2,7.9,5,9.29,9.93
S21370,Male,19,High School,0.86,3.0,6.84,63.6,53.9,60.6,9.5,1,6.41,7.47
S21371,Female,23,Master,0.68,4.5,5.86,57.7,60.6,54.1,7.6,4,5.55,6.41
S21372,Female,24,High School,0.97,3.9,7.72,81.0,71.3,79.5,10.0,0,7.23,8.32
S21373,Female,23,Master,0.71,1.2,9.2,58.7,41.3,50.9,8.2,4,9.2,9.45
S21374,Male,17,Bachelor,0.86,3.5,5.87,67.6,69.5,61.4,9.7,3,5.69,6.06
S21375,Male,24,Master,0.9,4.3,6.06,74.4,73.5,61.8,10.0,1,5.63,6.75
S21376,Female,20,High School,0.96,3.3,6.16,68.4,70.1,61.6,10.0,2,5.8,6.44
S21377,Female,22,Master,0.91,3.3,6.48,74.8,63.7,66.8,10.0,1,6.18,6.63
S21378,Female,24,PhD,0.95,4.0,7.18,80.2,75.7,70.0,10.0,0,6.61,7.44
S21379,Male,24,High School,0.62,6.9,9.0,68.7,66.5,100.0,7.9,5,8.69,9.01
S21380,Female,18,Master,0.91,2.3,7.2,70.1,60.0,60.6,9.7,1,6.63,7.57
S21381,Male,19,Bachelor,0.81,7.8,9.41,93.0,90.8,100.0,9.3,3,9.06,9.49
S21382,Female,23,High School,0.78,5.6,8.34,81.0,70.4,88.5,9.2,3,7.77,8.39
S21383,Male,23,Bachelor,0.72,2.4,9.64,69.3,48.7,73.3,9.1,3,9.64,9.87
S21384,Female,23,High School,0.63,7.9,8.42,76.3,88.7,100.0,7.4,3,8.13,9.09
S21385,Male,22,Bachelor,0.6,2.3,7.97,44.6,35.3,59.6,7.7,4,7.52,8.35
S21386,Female,21,High School,0.88,1.3,9.56,65.4,54.0,56.0,10.0,3,9.51,9.78
S21387,Female,23,Master,0.65,7.1,9.03,73.4,72.0,100.0,6.8,4,8.93,9.66
S21388,Male,22,Master,0.89,4.1,5.97,67.3,64.9,65.5,10.0,1,5.67,6.39
S21389,Female,17,PhD,0.62,3.1,7.64,60.1,51.4,68.8,7.9,5,7.6,8.0
S21390,Female,21,Master,0.81,2.2,8.44,55.6,54.5,45.0,8.7,3,7.76,9.04
S21391,Male,20,Master,0.89,5.6,7.81,72.6,80.3,79.9,8.9,2,7.78,8.41
S21392,Female,23,High School,0.73,3.4,5.62,53.2,56.4,45.8,8.4,2,5.61,6.11
S21393,Male,22,Bachelor,0.95,3.9,5.48,68.9,66.8,56.1,10.0,2,5.05,5.91
S21394,Female,19,High School,0.99,6.1,7.02,93.3,90.0,91.4,10.0,0,6.58,7.64
S21395,Female,24,High School,0.7,2.5,9.71,61.9,44.0,77.7,7.9,5,9.17,9.78
S21396,Male,19,PhD,0.62,7.2,6.35,69.8,64.8,94.4,7.9,4,6.14,6.56
S21397,Female,19,Master,0.65,5.3,7.61,61.8,66.4,70.1,7.7,5,7.11,7.62
S21398,Male,24,PhD,0.68,5.2,8.55,69.6,63.1,85.9,7.5,3,8.22,9.13
S21399,Male,23,Bachelor,0.72,4.3,5.87,66.8,60.6,59.9,7.5,2,5.6,6.12
S21400,Male,18,High School,0.99,3.9,8.0,81.6,68.3,77.2,10.0,1,7.63,8.17
S21401,Female,21,High School,0.98,3.4,7.92,80.4,60.1,72.3,10.0,0,7.88,8.44
S21402,Male,20,PhD,0.74,4.6,5.29,59.2,56.0,57.0,8.1,3,5.22,5.29
S21403,Male,22,Master,0.88,3.6,6.85,68.9,64.7,69.5,10.0,3,6.62,7.18
S21404,Female,21,Bachelor,0.88,5.8,6.31,74.8,74.1,77.0,9.4,3,6.02,7.0
S21405,Female,20,Bachelor,0.61,4.6,6.37,59.2,62.7,73.7,7.0,4,5.7,6.88
S21406,Male,19,PhD,0.86,2.5,6.17,62.6,61.3,59.1,8.8,1,5.56,6.28
S21407,Male,21,PhD,0.79,2.2,6.85,63.1,58.0,46.4,8.8,2,6.21,6.89
S21408,Female,19,Bachelor,0.67,4.5,5.55,59.0,55.3,68.7,8.0,4,5.02,5.64
S21409,Male,20,Bachelor,0.65,4.5,5.0,58.3,58.9,59.3,8.5,5,4.92,5.24
S21410,Female,20,PhD,0.82,7.7,6.88,87.9,97.0,100.0,8.5,3,6.46,7.26
S21411,Female,20,Master,0.99,2.1,7.89,59.1,60.4,42.1,10.0,2,7.56,8.56
S21412,Male,19,High School,0.65,3.8,8.15,64.4,46.0,76.1,7.4,5,7.92,8.37
S21413,Female,21,High School,0.77,7.9,8.45,83.9,88.0,100.0,8.7,3,7.99,8.87
S21414,Female,21,Bachelor,0.61,1.6,8.49,45.7,36.0,54.3,7.5,3,8.13,8.66
S21415,Male,21,Bachelor,0.72,4.3,5.47,63.2,66.0,55.1,7.3,2,5.28,6.04
S21416,Male,19,Bachelor,0.94,7.5,8.86,98.1,92.4,100.0,10.0,1,8.78,9.25
S21417,Female,22,Bachelor,0.85,6.9,7.15,69.2,81.5,88.0,10.0,2,6.95,7.76
S21418,Male,20,High School,0.72,2.2,9.67,55.1,47.2,57.6,7.6,4,9.46,9.76
S21419,Female,19,High School,0.66,5.4,9.08,73.9,71.9,100.0,7.1,5,8.87,9.43
S21420,Female,24,Bachelor,0.95,1.2,8.71,71.9,60.5,51.1,10.0,0,8.33,9.33
S21421,Female,19,Bachelor,0.97,7.8,8.77,94.2,94.7,100.0,10.0,2,8.32,9.42
S21422,Male,17,PhD,0.78,5.7,8.59,81.1,73.2,91.5,9.0,3,8.53,8.81
S21423,Male,17,High School,0.9,7.7,6.39,87.9,94.6,99.2,10.0,3,6.01,6.73
S21424,Male,18,Master,0.85,4.9,9.12,78.3,73.9,83.9,9.3,2,8.92,9.33
S21425,Male,23,High School,0.82,3.1,6.43,72.0,60.4,63.2,9.4,1,6.24,6.47
S21426,Male,24,PhD,0.79,4.5,7.29,59.0,60.0,67.2,9.4,4,7.17,7.67
S21427,Male,18,Master,0.63,7.2,8.75,75.4,75.0,98.9,6.9,4,8.44,8.77
S21428,Female,24,Bachelor,0.62,6.3,8.16,73.1,64.2,91.2,7.5,3,7.52,8.81
S21429,Male,24,PhD,0.7,6.8,5.04,66.9,87.0,77.2,7.1,5,4.86,5.35
S21430,Female,17,PhD,0.75,2.9,7.06,60.1,55.2,61.6,8.3,3,6.82,7.61
S21431,Male,19,Master,0.78,1.1,5.62,53.3,48.8,43.3,7.9,2,5.33,6.0
S21432,Male,23,PhD,0.6,7.2,7.01,62.4,73.2,89.0,7.6,4,6.75,7.06
S21433,Female,20,PhD,0.84,2.9,8.21,69.5,54.3,59.0,10.0,2,7.7,8.34
S21434,Female,24,High School,0.62,3.8,5.04,57.5,58.4,55.5,7.0,4,4.47,5.58
S21435,Male,18,High School,0.7,5.5,7.25,71.1,76.9,74.4,7.9,4,6.9,7.35
S21436,Male,20,Master,0.85,1.8,6.82,65.0,56.3,47.4,9.4,1,6.51,7.2
S21437,Male,23,PhD,0.91,6.2,8.57,92.6,86.2,90.4,10.0,0,7.89,9.22
S21438,Male,21,Bachelor,0.96,1.3,5.83,58.0,50.9,48.2,10.0,2,5.17,6.38
S21439,Male,23,Bachelor,0.71,3.8,6.31,53.3,51.6,50.8,8.3,3,5.64,6.7
S21440,Male,21,PhD,0.95,4.8,5.58,70.3,72.0,60.1,10.0,0,5.46,6.22
S21441,Male,23,High School,0.63,1.2,7.86,44.4,32.8,45.1,7.0,3,7.56,8.43
S21442,Male,19,Bachelor,0.69,7.0,6.15,67.2,68.9,86.7,7.2,4,5.56,6.51
S21443,Male,17,Master,0.76,1.1,6.82,49.4,52.6,37.9,9.0,3,6.69,7.5
S21444,Male,22,High School,0.68,5.6,6.93,59.3,62.1,82.6,8.7,5,6.73,7.09
S21445,Female,18,High School,0.7,1.6,9.83,50.0,43.6,65.1,7.4,5,9.32,10.0
S21446,Male,19,PhD,0.63,4.8,6.41,53.1,58.8,64.3,7.0,3,5.87,6.45
S21447,Female,22,High School,0.6,3.6,7.67,45.7,49.7,60.6,6.8,6,7.25,8.01
S21448,Male,20,Master,0.89,2.5,7.64,67.0,57.4,50.4,10.0,2,7.58,7.85
S21449,Male,17,PhD,0.72,2.6,9.47,66.9,39.2,75.8,8.8,2,8.78,10.0
S21450,Female,22,High School,0.7,5.9,8.01,66.8,72.9,90.1,7.5,5,7.43,8.27
S21451,Female,22,Master,0.72,6.5,7.98,76.0,76.2,95.3,7.2,4,7.52,8.63
S21452,Female,22,High School,0.98,6.6,7.76,96.9,91.5,100.0,10.0,2,7.57,8.34
S21453,Male,23,High School,0.87,6.7,5.28,85.9,93.0,81.3,9.5,1,5.12,5.74
S21454,Male,17,Bachelor,0.82,1.9,7.47,54.5,57.4,50.6,8.2,2,7.02,7.89
S21455,Female,21,PhD,0.9,5.0,5.21,69.5,81.0,56.5,9.4,3,4.76,5.46
S21456,Male,21,Master,0.74,6.3,6.71,69.5,70.6,89.4,8.2,2,6.69,7.11
S21457,Female,20,Bachelor,0.71,7.1,9.74,81.1,79.5,100.0,7.7,4,9.74,9.84
S21458,Male,17,Bachelor,0.72,3.3,8.8,65.5,56.7,70.5,8.3,2,8.75,9.31
S21459,Male,20,Bachelor,0.92,7.4,7.21,90.0,86.5,100.0,10.0,0,6.63,7.77
S21460,Male,19,Master,0.96,1.7,5.46,58.7,49.4,42.9,9.7,0,5.39,5.49
S21461,Female,24,Bachelor,0.99,3.6,9.42,76.2,66.8,73.2,10.0,1,9.02,9.56
S21462,Male,22,Master,0.88,2.9,7.51,70.8,59.6,60.4,10.0,3,7.49,7.84
S21463,Male,21,PhD,0.82,7.9,6.22,83.4,76.6,97.7,9.2,2,5.66,6.64
S21464,Female,24,High School,0.75,3.5,9.83,69.2,57.5,77.9,8.7,3,9.67,9.94
S21465,Female,20,Master,0.75,6.2,6.09,77.3,76.6,88.4,8.6,4,5.57,6.68
S21466,Female,18,High School,0.77,2.3,6.34,63.8,49.7,55.3,9.7,3,5.87,6.75
S21467,Male,20,PhD,0.6,6.6,6.08,66.2,77.5,80.3,6.6,6,5.73,6.22
S21468,Male,18,Bachelor,0.72,8.0,8.76,83.4,84.6,100.0,7.3,4,8.27,9.14
S21469,Male,20,High School,0.84,3.7,5.43,68.9,63.1,56.7,9.2,3,4.85,5.68
S21470,Female,22,Bachelor,0.73,3.9,8.38,69.7,63.4,89.6,8.0,4,8.14,8.89
S21471,Male,18,PhD,0.97,2.2,6.51,55.8,61.6,42.4,10.0,1,6.18,6.72
S21472,Female,23,PhD,0.78,4.0,5.89,57.7,68.8,57.4,8.4,4,5.58,6.32
S21473,Female,22,PhD,0.7,2.6,5.8,47.6,43.2,39.0,8.8,5,5.15,5.92
S21474,Male,20,PhD,0.89,8.0,9.89,100.0,95.5,100.0,9.1,1,9.69,9.91
S21475,Female,24,High School,0.82,4.9,5.43,59.4,61.1,65.2,9.7,3,5.01,6.03
S21476,Female,24,Master,0.92,1.7,7.77,61.9,54.6,46.0,9.7,2,7.08,8.22
S21477,Male,17,High School,0.69,4.2,5.69,60.8,53.7,67.2,8.5,5,5.07,6.08
S21478,Female,17,Bachelor,0.86,5.0,6.91,78.7,80.4,71.4,9.9,3,6.76,7.12
S21479,Male,17,High School,0.72,1.2,6.26,52.7,46.0,47.1,9.2,2,6.22,6.61
S21480,Male,22,Bachelor,0.91,2.1,8.87,62.3,55.7,60.0,9.6,1,8.23,9.29
S21481,Male,22,High School,0.81,4.4,8.54,74.3,73.0,74.7,8.3,2,7.96,8.95
S21482,Female,22,Master,0.74,1.5,5.76,42.2,42.7,40.4,7.6,4,5.1,6.25
S21483,Female,17,Master,0.73,4.8,5.36,73.4,71.1,62.0,9.1,2,5.06,5.54
S21484,Female,21,Master,0.84,3.7,6.84,73.4,70.7,75.6,9.4,1,6.59,7.54
S21485,Male,21,PhD,0.76,1.9,7.02,54.1,47.0,55.6,8.1,2,6.46,7.27
S21486,Male,22,Master,0.71,6.9,7.57,83.0,78.6,99.8,8.6,2,7.23,7.69
S21487,Male,18,High School,0.78,2.9,8.15,60.8,62.2,70.1,8.1,3,7.97,8.45
S21488,Male,18,High School,0.94,1.3,5.28,60.2,56.1,37.0,9.4,0,4.63,5.78
S21489,Female,22,High School,0.6,5.1,7.15,60.3,61.5,77.3,7.7,4,6.77,7.7
